date,Time,Soil_moisture1,Soil_moisture2,Temp,Humidity,P,L,Data_index,coeff(K),assumed_temp,deviation_from_original(temp)
3/23/2021,20:45,435,472,14,100,0,98510,1957,1400,14.2427,-0.2427
3/23/2021,21:00,435,470,14,100,0,98521,1958,1400,14.2427,-0.2427
3/23/2021,21:15,434,469,13,100,0,98514,1959,1300,14.2427,-1.2427
3/23/2021,21:30,434,467,13,100,0,98522,1960,1300,14.2427,-1.2427
3/23/2021,21:45,434,465,13,100,0,98541,1961,1300,14.2427,-1.2427
3/23/2021,22:00,433,463,13,100,0,98550,1962,1300,14.2427,-1.2427
3/23/2021,22:15,433,462,13,100,0,98555,1963,1300,14.2427,-1.2427
3/23/2021,22:30,432,461,13,100,0,98529,1964,1300,14.2427,-1.2427
3/23/2021,22:45,432,459,13,100,0,98517,1965,1300,14.2427,-1.2427
3/23/2021,23:00,431,458,13,100,0,98503,1966,1300,14.2427,-1.2427
3/23/2021,23:15,431,457,13,100,0,98492,1967,1300,14.2427,-1.2427
3/24/2021,07:00,414,428,13,100,97,98600,1998,1300,14.2427,-1.2427
3/24/2021,07:15,413,428,15,100,116,98617,1999,1500,14.2427,0.7573
3/24/2021,07:30,411,428,16,100,141,98630,2000,1600,14.2427,1.7573
3/24/2021,07:45,410,429,17,100,174,98640,2001,1700,14.2427,2.7573
3/24/2021,08:00,410,430,18,100,211,98655,2002,1800,14.2427,3.7573
3/24/2021,08:15,410,433,19,100,278,98680,2003,1900,14.2427,4.7573
3/24/2021,18:00,420,471,20,100,13,98393,2042,2000,14.2427,5.7573
3/24/2021,18:15,420,470,19,100,2,98406,2043,1900,14.2427,4.7573
3/24/2021,18:30,420,469,19,100,0,98422,2044,1900,14.2427,4.7573
3/24/2021,18:45,421,468,18,100,0,98433,2045,1800,14.2427,3.7573
3/24/2021,19:00,421,467,17,100,0,98439,2046,1700,14.2427,2.7573
3/24/2021,19:15,421,466,17,100,0,98455,2047,1700,14.2427,2.7573
3/24/2021,19:30,421,466,17,100,0,98478,2048,1700,14.2427,2.7573
3/24/2021,19:45,422,464,16,100,0,98499,2049,1600,14.2427,1.7573
3/24/2021,20:00,422,463,16,100,0,98530,2050,1600,14.2427,1.7573
3/24/2021,20:15,422,462,16,100,0,98569,2051,1600,14.2427,1.7573
3/24/2021,20:30,422,461,15,100,0,98573,2052,1500,14.2427,0.7573
3/24/2021,20:45,422,460,15,100,0,98563,2053,1500,14.2427,0.7573
3/24/2021,21:00,423,459,15,100,0,98567,2054,1500,14.2427,0.7573
3/24/2021,21:15,423,457,14,100,0,98571,2055,1400,14.2427,-0.2427
3/24/2021,21:30,423,456,14,100,0,98553,2056,1400,14.2427,-0.2427
3/24/2021,21:45,423,455,14,100,0,98561,2057,1400,14.2427,-0.2427
3/24/2021,22:00,422,454,14,100,0,98541,2058,1400,14.2427,-0.2427
3/24/2021,22:15,422,453,15,100,0,98531,2059,1500,14.2427,0.7573
3/24/2021,22:30,422,452,15,100,0,98509,2060,1500,14.2427,0.7573
3/24/2021,22:45,422,451,14,100,0,98484,2061,1400,14.2427,-0.2427
3/24/2021,23:00,422,450,14,100,0,98488,2062,1400,14.2427,-0.2427
3/24/2021,23:15,422,449,14,100,0,98498,2063,1400,14.2427,-0.2427
3/24/2021,23:30,422,448,14,100,0,98488,2064,1400,14.2427,-0.2427
3/24/2021,23:45,421,447,14,100,0,98489,2065,1400,14.2427,-0.2427
3/25/2021,00:00,421,446,14,100,0,98497,2066,1400,14.2427,-0.2427
3/25/2021,00:15,420,445,15,100,0,98484,2067,1500,14.2427,0.7573
3/25/2021,00:30,420,445,15,100,0,98475,2068,1500,14.2427,0.7573
3/25/2021,00:45,420,444,16,100,0,98470,2069,1600,14.2427,1.7573
3/25/2021,01:00,420,444,16,100,0,98463,2070,1600,14.2427,1.7573
3/25/2021,01:15,419,443,15,100,0,98450,2071,1500,14.2427,0.7573
3/25/2021,01:30,420,443,15,100,0,98437,2072,1500,14.2427,0.7573
3/25/2021,01:45,419,442,15,100,0,98404,2073,1500,14.2427,0.7573
3/25/2021,02:00,419,441,14,100,0,98391,2074,1400,14.2427,-0.2427
3/25/2021,02:15,419,441,14,100,0,98367,2075,1400,14.2427,-0.2427
3/25/2021,02:30,419,440,14,100,0,98345,2076,1400,14.2427,-0.2427
3/25/2021,02:45,419,439,14,100,0,98330,2077,1400,14.2427,-0.2427
3/25/2021,03:00,418,438,14,100,0,98317,2078,1400,14.2427,-0.2427
3/25/2021,03:15,418,437,14,100,0,98317,2079,1400,14.2427,-0.2427
3/25/2021,03:30,418,437,14,100,0,98324,2080,1400,14.2427,-0.2427
3/25/2021,03:45,418,436,14,100,0,98328,2081,1400,14.2427,-0.2427
3/25/2021,04:00,418,435,14,100,0,98318,2082,1400,14.2427,-0.2427
3/25/2021,04:15,417,435,13,100,0,98305,2083,1300,14.2427,-1.2427
3/25/2021,04:30,417,433,13,100,0,98313,2084,1300,14.2427,-1.2427
3/25/2021,06:45,413,425,13,100,93,98406,2093,1300,14.2427,-1.2427
3/25/2021,07:00,412,425,14,100,111,98432,2094,1400,14.2427,-0.2427
3/25/2021,07:15,411,425,15,100,142,98450,2095,1500,14.2427,0.7573
3/25/2021,07:30,410,425,17,100,180,98471,2096,1700,14.2427,2.7573
3/25/2021,07:45,410,426,18,100,248,98488,2097,1800,14.2427,3.7573
3/25/2021,08:00,409,426,19,100,268,98499,2098,1900,14.2427,4.7573
3/25/2021,08:15,409,429,20,100,342,98497,2099,2000,14.2427,5.7573
3/25/2021,17:30,414,458,21,99,76,98292,2136,2079,14.38656566,6.613434343
3/25/2021,17:45,415,458,20,100,42,98301,2137,2000,14.2427,5.7573
3/25/2021,18:00,415,457,19,100,13,98317,2138,1900,14.2427,4.7573
3/25/2021,18:15,416,457,18,100,2,98333,2139,1800,14.2427,3.7573
3/25/2021,18:30,416,455,18,100,0,98344,2140,1800,14.2427,3.7573
3/25/2021,18:45,416,455,17,100,0,98365,2141,1700,14.2427,2.7573
3/25/2021,19:00,416,454,16,100,0,98376,2142,1600,14.2427,1.7573
3/25/2021,19:15,417,452,16,100,0,98400,2143,1600,14.2427,1.7573
3/25/2021,19:30,417,451,15,100,0,98401,2144,1500,14.2427,0.7573
3/25/2021,19:45,417,450,15,100,0,98416,2145,1500,14.2427,0.7573
3/25/2021,20:00,417,449,15,100,0,98417,2146,1500,14.2427,0.7573
3/25/2021,20:15,418,447,14,100,0,98418,2147,1400,14.2427,-0.2427
3/25/2021,20:30,417,446,14,100,0,98408,2148,1400,14.2427,-0.2427
3/25/2021,20:45,417,445,14,100,0,98405,2149,1400,14.2427,-0.2427
3/25/2021,21:00,417,444,14,100,0,98420,2150,1400,14.2427,-0.2427
3/25/2021,21:15,417,443,14,100,0,98408,2151,1400,14.2427,-0.2427
3/25/2021,21:30,417,442,13,100,0,98418,2152,1300,14.2427,-1.2427
3/25/2021,21:45,417,441,14,100,0,98413,2153,1400,14.2427,-0.2427
3/25/2021,22:00,416,439,14,100,0,98423,2154,1400,14.2427,-0.2427
3/25/2021,22:15,416,438,14,100,0,98423,2155,1400,14.2427,-0.2427
3/25/2021,22:30,416,437,14,100,0,98427,2156,1400,14.2427,-0.2427
3/25/2021,22:45,416,436,14,100,0,98418,2157,1400,14.2427,-0.2427
3/25/2021,23:00,416,435,14,100,0,98413,2158,1400,14.2427,-0.2427
3/25/2021,23:15,415,434,14,100,0,98409,2159,1400,14.2427,-0.2427
3/25/2021,23:30,415,433,14,100,0,98394,2160,1400,14.2427,-0.2427
3/25/2021,23:45,415,433,14,100,0,98387,2161,1400,14.2427,-0.2427
3/26/2021,00:00,414,432,14,100,0,98383,2162,1400,14.2427,-0.2427
3/26/2021,00:15,414,431,14,100,0,98376,2163,1400,14.2427,-0.2427
3/26/2021,00:30,414,431,14,100,0,98359,2164,1400,14.2427,-0.2427
3/26/2021,00:45,414,430,14,100,0,98334,2165,1400,14.2427,-0.2427
3/26/2021,01:00,414,429,14,100,0,98317,2166,1400,14.2427,-0.2427
3/26/2021,01:15,414,429,13,100,0,98298,2167,1300,14.2427,-1.2427
3/26/2021,01:30,414,428,13,100,0,98283,2168,1300,14.2427,-1.2427
3/26/2021,06:45,405,410,13,100,102,98309,2189,1300,14.2427,-1.2427
3/26/2021,07:00,404,410,14,100,111,98323,2190,1400,14.2427,-0.2427
3/26/2021,07:15,404,411,15,100,132,98334,2191,1500,14.2427,0.7573
3/26/2021,07:30,402,411,16,100,208,98349,2192,1600,14.2427,1.7573
3/26/2021,07:45,402,413,18,100,237,98366,2193,1800,14.2427,3.7573
3/26/2021,08:00,401,414,19,100,304,98382,2194,1900,14.2427,4.7573
3/26/2021,08:15,402,417,21,100,383,98395,2195,2100,14.2427,6.7573
3/26/2021,18:00,408,444,20,100,14,98000,2234,2000,14.2427,5.7573
3/26/2021,18:15,408,443,19,100,2,98006,2235,1900,14.2427,4.7573
3/26/2021,18:30,408,443,19,100,0,98017,2236,1900,14.2427,4.7573
3/26/2021,18:45,409,442,18,100,0,98026,2237,1800,14.2427,3.7573
3/26/2021,19:00,409,441,17,100,0,98043,2238,1700,14.2427,2.7573
3/26/2021,19:15,410,441,17,100,0,98054,2239,1700,14.2427,2.7573
3/26/2021,19:30,410,440,17,100,0,98070,2240,1700,14.2427,2.7573
3/26/2021,19:45,410,439,16,100,0,98084,2241,1600,14.2427,1.7573
3/26/2021,20:00,411,438,16,100,0,98100,2242,1600,14.2427,1.7573
3/26/2021,20:15,411,438,15,100,0,98124,2243,1500,14.2427,0.7573
3/26/2021,20:30,411,437,15,100,0,98128,2244,1500,14.2427,0.7573
3/26/2021,20:45,411,436,15,100,0,98138,2245,1500,14.2427,0.7573
3/26/2021,21:00,411,436,14,100,0,98137,2246,1400,14.2427,-0.2427
3/26/2021,21:15,412,435,14,100,0,98133,2247,1400,14.2427,-0.2427
3/26/2021,21:30,412,433,14,100,0,98146,2248,1400,14.2427,-0.2427
3/26/2021,21:45,413,433,13,100,0,98153,2249,1300,14.2427,-1.2427
3/26/2021,22:00,412,431,13,100,0,98152,2250,1300,14.2427,-1.2427
3/26/2021,22:15,412,430,13,100,0,98133,2251,1300,14.2427,-1.2427
3/26/2021,22:30,412,430,13,100,0,98127,2252,1300,14.2427,-1.2427
3/26/2021,22:45,412,429,13,100,0,98114,2253,1300,14.2427,-1.2427
3/26/2021,23:00,413,428,13,100,0,98111,2254,1300,14.2427,-1.2427
3/26/2021,23:15,412,427,13,100,0,98113,2255,1300,14.2427,-1.2427
3/26/2021,23:30,412,426,13,100,0,98117,2256,1300,14.2427,-1.2427
3/26/2021,23:45,412,425,13,100,0,98114,2257,1300,14.2427,-1.2427
3/27/2021,00:00,412,424,13,100,0,98118,2258,1300,14.2427,-1.2427
3/27/2021,00:15,412,424,13,100,0,98113,2259,1300,14.2427,-1.2427
3/27/2021,00:30,412,423,13,100,0,98103,2260,1300,14.2427,-1.2427
3/27/2021,06:45,404,404,13,100,115,97990,2285,1300,14.2427,-1.2427
3/27/2021,07:00,403,403,14,100,138,98019,2286,1400,14.2427,-0.2427
3/27/2021,07:15,401,403,16,100,166,98055,2287,1600,14.2427,1.7573
3/27/2021,07:30,400,404,17,100,224,98089,2288,1700,14.2427,2.7573
3/27/2021,07:45,400,405,18,100,267,98104,2289,1800,14.2427,3.7573
3/27/2021,08:00,400,407,20,100,346,98122,2290,2000,14.2427,5.7573
3/27/2021,18:15,404,423,20,100,2,97874,2331,2000,14.2427,5.7573
3/27/2021,18:30,404,423,19,100,0,97884,2332,1900,14.2427,4.7573
3/27/2021,18:45,405,423,19,100,0,97895,2333,1900,14.2427,4.7573
3/27/2021,19:00,405,422,18,100,0,97913,2334,1800,14.2427,3.7573
3/27/2021,19:15,406,422,18,100,0,97926,2335,1800,14.2427,3.7573
3/27/2021,19:30,406,422,18,100,0,97942,2336,1800,14.2427,3.7573
3/27/2021,19:45,406,422,18,100,0,97965,2337,1800,14.2427,3.7573
3/27/2021,20:00,406,421,18,100,0,97974,2338,1800,14.2427,3.7573
3/27/2021,20:15,406,421,18,100,0,97990,2339,1800,14.2427,3.7573
3/27/2021,20:30,407,421,17,100,0,97995,2340,1700,14.2427,2.7573
3/27/2021,20:45,407,421,17,100,0,98003,2341,1700,14.2427,2.7573
3/27/2021,21:00,407,421,17,100,0,97988,2342,1700,14.2427,2.7573
3/27/2021,21:15,408,420,17,100,0,97990,2343,1700,14.2427,2.7573
3/27/2021,21:30,408,420,16,100,0,97979,2344,1600,14.2427,1.7573
3/27/2021,21:45,407,419,16,100,0,97964,2345,1600,14.2427,1.7573
3/27/2021,22:00,408,418,16,100,0,97961,2346,1600,14.2427,1.7573
3/27/2021,22:15,408,418,16,100,0,97959,2347,1600,14.2427,1.7573
3/27/2021,22:30,409,418,15,100,0,97956,2348,1500,14.2427,0.7573
3/27/2021,22:45,409,417,15,100,0,97947,2349,1500,14.2427,0.7573
3/27/2021,23:00,409,417,15,100,0,97938,2350,1500,14.2427,0.7573
3/27/2021,23:15,409,417,15,100,0,97931,2351,1500,14.2427,0.7573
3/27/2021,23:30,409,416,15,100,0,97916,2352,1500,14.2427,0.7573
3/27/2021,23:45,409,416,15,100,0,97896,2353,1500,14.2427,0.7573
3/28/2021,00:00,409,414,15,100,0,97889,2354,1500,14.2427,0.7573
3/28/2021,00:15,409,414,15,100,0,97871,2355,1500,14.2427,0.7573
3/28/2021,00:30,409,415,15,100,0,97869,2356,1500,14.2427,0.7573
3/28/2021,00:45,408,413,15,100,0,97859,2357,1500,14.2427,0.7573
3/28/2021,01:00,408,413,15,100,0,97864,2358,1500,14.2427,0.7573
3/28/2021,01:15,408,412,16,100,0,97868,2359,1600,14.2427,1.7573
3/28/2021,01:30,408,412,16,100,0,97869,2360,1600,14.2427,1.7573
3/28/2021,01:45,407,412,16,100,0,97881,2361,1600,14.2427,1.7573
3/28/2021,02:00,407,412,16,100,0,97885,2362,1600,14.2427,1.7573
3/28/2021,02:15,408,411,16,100,0,97877,2363,1600,14.2427,1.7573
3/28/2021,02:30,407,411,15,100,0,97877,2364,1500,14.2427,0.7573
3/28/2021,02:45,407,411,16,100,0,97867,2365,1600,14.2427,1.7573
3/28/2021,03:00,408,410,16,100,0,97852,2366,1600,14.2427,1.7573
3/28/2021,03:15,408,409,15,100,0,97838,2367,1500,14.2427,0.7573
3/28/2021,03:30,407,408,15,100,0,97819,2368,1500,14.2427,0.7573
3/28/2021,03:45,408,408,15,100,0,97793,2369,1500,14.2427,0.7573
3/28/2021,04:00,407,408,14,100,0,97774,2370,1400,14.2427,-0.2427
3/28/2021,04:15,407,407,14,100,0,97772,2371,1400,14.2427,-0.2427
3/28/2021,04:30,407,406,13,100,0,97781,2372,1300,14.2427,-1.2427
3/28/2021,04:45,408,406,13,100,0,97796,2373,1300,14.2427,-1.2427
3/28/2021,05:00,408,405,13,100,0,97791,2374,1300,14.2427,-1.2427
3/28/2021,06:00,406,402,13,100,31,97836,2378,1300,14.2427,-1.2427
3/28/2021,06:15,406,401,14,100,60,97842,2379,1400,14.2427,-0.2427
3/28/2021,06:30,405,401,14,100,93,97850,2380,1400,14.2427,-0.2427
3/28/2021,06:45,404,401,15,100,132,97860,2381,1500,14.2427,0.7573
3/28/2021,07:00,403,400,16,100,159,97877,2382,1600,14.2427,1.7573
3/28/2021,07:15,401,400,18,100,194,97900,2383,1800,14.2427,3.7573
3/28/2021,07:30,401,400,19,100,266,97925,2384,1900,14.2427,4.7573
3/28/2021,07:45,401,401,20,100,346,97935,2385,2000,14.2427,5.7573
3/28/2021,19:00,403,396,20,100,0,97552,2430,2000,14.2427,5.7573
3/28/2021,19:15,403,397,20,100,0,97572,2431,2000,14.2427,5.7573
3/28/2021,19:30,402,396,19,100,0,97578,2432,1900,14.2427,4.7573
3/28/2021,19:45,399,392,19,100,0,97581,2433,1900,14.2427,4.7573
3/28/2021,20:00,403,394,19,100,0,97585,2434,1900,14.2427,4.7573
3/28/2021,20:15,402,393,19,100,0,97576,2435,1900,14.2427,4.7573
3/28/2021,20:30,404,398,19,100,0,97593,2436,1900,14.2427,4.7573
3/28/2021,20:45,404,393,18,100,0,97616,2437,1800,14.2427,3.7573
3/28/2021,21:00,403,389,19,100,0,97615,2438,1900,14.2427,4.7573
3/28/2021,21:15,398,391,18,100,0,97617,2439,1800,14.2427,3.7573
3/28/2021,21:30,400,394,18,100,0,97612,2440,1800,14.2427,3.7573
3/28/2021,21:45,401,394,18,100,0,97611,2441,1800,14.2427,3.7573
3/28/2021,22:00,402,395,18,100,0,97603,2442,1800,14.2427,3.7573
3/28/2021,22:15,401,394,18,100,0,97605,2443,1800,14.2427,3.7573
3/28/2021,22:30,402,393,18,100,0,97601,2444,1800,14.2427,3.7573
3/28/2021,22:45,403,394,18,100,0,97599,2445,1800,14.2427,3.7573
3/28/2021,23:00,403,394,18,100,0,97595,2446,1800,14.2427,3.7573
3/28/2021,23:15,403,395,18,100,0,97593,2447,1800,14.2427,3.7573
3/28/2021,23:30,403,395,18,100,0,97598,2448,1800,14.2427,3.7573
3/28/2021,23:45,403,394,18,100,0,97592,2449,1800,14.2427,3.7573
3/29/2021,00:00,405,392,18,100,0,97583,2450,1800,14.2427,3.7573
3/29/2021,00:15,405,392,18,100,0,97587,2451,1800,14.2427,3.7573
3/29/2021,00:30,407,391,18,100,0,97580,2452,1800,14.2427,3.7573
3/29/2021,00:45,407,394,18,100,0,97573,2453,1800,14.2427,3.7573
3/29/2021,01:00,407,393,18,100,0,97572,2454,1800,14.2427,3.7573
3/29/2021,01:15,407,396,18,100,0,97568,2455,1800,14.2427,3.7573
3/29/2021,01:30,407,396,18,100,0,97556,2456,1800,14.2427,3.7573
3/29/2021,01:45,407,396,18,100,0,97548,2457,1800,14.2427,3.7573
3/29/2021,02:00,407,394,18,100,0,97528,2458,1800,14.2427,3.7573
3/29/2021,02:15,408,395,18,100,0,97523,2459,1800,14.2427,3.7573
3/29/2021,02:30,408,397,18,100,0,97514,2460,1800,14.2427,3.7573
3/29/2021,02:45,407,396,18,100,0,97520,2461,1800,14.2427,3.7573
3/29/2021,03:00,408,396,18,100,0,97512,2462,1800,14.2427,3.7573
3/29/2021,03:15,407,396,19,100,0,97522,2463,1900,14.2427,4.7573
3/29/2021,03:30,407,396,19,100,0,97522,2464,1900,14.2427,4.7573
3/29/2021,03:45,407,396,19,100,0,97529,2465,1900,14.2427,4.7573
3/29/2021,04:00,407,396,19,100,0,97551,2466,1900,14.2427,4.7573
3/29/2021,04:15,407,396,19,100,0,97565,2467,1900,14.2427,4.7573
3/29/2021,04:30,407,396,19,100,0,97572,2468,1900,14.2427,4.7573
3/29/2021,04:45,407,396,19,100,0,97592,2469,1900,14.2427,4.7573
3/29/2021,05:00,407,395,19,100,0,97601,2470,1900,14.2427,4.7573
3/29/2021,05:15,407,395,19,100,0,97607,2471,1900,14.2427,4.7573
3/29/2021,05:30,407,395,19,100,2,97629,2472,1900,14.2427,4.7573
3/29/2021,05:45,407,395,19,100,13,97651,2473,1900,14.2427,4.7573
3/29/2021,06:00,407,394,18,100,30,97662,2474,1800,14.2427,3.7573
3/29/2021,06:15,407,394,18,100,55,97683,2475,1800,14.2427,3.7573
3/29/2021,06:30,407,392,19,100,83,97689,2476,1900,14.2427,4.7573
3/29/2021,06:45,406,393,19,100,119,97698,2477,1900,14.2427,4.7573
3/29/2021,07:00,406,393,20,100,176,97707,2478,2000,14.2427,5.7573
3/29/2021,07:15,405,393,20,100,228,97728,2479,2000,14.2427,5.7573
3/29/2021,18:45,403,374,21,100,0,97294,2525,2100,14.2427,6.7573
3/29/2021,19:00,402,373,20,100,0,97311,2526,2000,14.2427,5.7573
3/29/2021,19:15,401,372,20,100,0,97332,2527,2000,14.2427,5.7573
3/29/2021,19:30,400,372,20,100,0,97346,2528,2000,14.2427,5.7573
3/29/2021,19:45,400,371,20,100,0,97359,2529,2000,14.2427,5.7573
3/29/2021,20:00,399,371,19,100,0,97356,2530,1900,14.2427,4.7573
3/29/2021,20:15,399,371,19,100,0,97351,2531,1900,14.2427,4.7573
3/29/2021,20:30,403,374,18,100,0,97354,2532,1800,14.2427,3.7573
3/29/2021,20:45,403,374,18,100,0,97367,2533,1800,14.2427,3.7573
3/29/2021,21:00,403,374,18,100,0,97383,2534,1800,14.2427,3.7573
3/29/2021,21:15,403,375,17,100,0,97407,2535,1700,14.2427,2.7573
3/29/2021,21:30,403,375,17,100,0,97409,2536,1700,14.2427,2.7573
3/29/2021,21:45,403,375,17,100,0,97400,2537,1700,14.2427,2.7573
3/29/2021,22:00,403,375,17,100,0,97388,2538,1700,14.2427,2.7573
3/29/2021,22:15,403,374,17,100,0,97373,2539,1700,14.2427,2.7573
3/29/2021,22:30,402,374,17,100,0,97359,2540,1700,14.2427,2.7573
3/29/2021,22:45,403,374,16,100,0,97361,2541,1600,14.2427,1.7573
3/29/2021,23:00,403,374,16,100,0,97360,2542,1600,14.2427,1.7573
3/29/2021,23:15,403,374,16,100,0,97382,2543,1600,14.2427,1.7573
3/29/2021,23:30,404,375,16,100,0,97380,2544,1600,14.2427,1.7573
3/29/2021,23:45,405,376,16,100,0,97350,2545,1600,14.2427,1.7573
3/30/2021,00:00,405,376,16,100,0,97329,2546,1600,14.2427,1.7573
3/30/2021,00:15,405,376,16,100,0,97301,2547,1600,14.2427,1.7573
3/30/2021,00:30,406,377,16,100,0,97291,2548,1600,14.2427,1.7573
3/30/2021,00:45,406,376,15,100,0,97276,2549,1500,14.2427,0.7573
3/30/2021,01:00,405,377,15,100,0,97235,2550,1500,14.2427,0.7573
3/30/2021,01:15,406,376,15,100,0,97196,2551,1500,14.2427,0.7573
3/30/2021,01:30,405,376,16,100,0,97154,2552,1600,14.2427,1.7573
3/30/2021,01:45,405,376,15,100,0,97148,2553,1500,14.2427,0.7573
3/30/2021,02:00,406,376,15,100,0,97126,2554,1500,14.2427,0.7573
3/30/2021,02:15,406,376,15,100,0,97112,2555,1500,14.2427,0.7573
3/30/2021,02:30,406,376,15,100,0,97082,2556,1500,14.2427,0.7573
3/30/2021,02:45,406,376,15,100,0,97062,2557,1500,14.2427,0.7573
3/30/2021,03:00,405,376,14,100,0,97059,2558,1400,14.2427,-0.2427
3/30/2021,03:15,405,376,14,100,0,97043,2559,1400,14.2427,-0.2427
3/30/2021,03:30,405,376,14,100,0,97046,2560,1400,14.2427,-0.2427
3/30/2021,03:45,405,376,14,100,0,97061,2561,1400,14.2427,-0.2427
3/30/2021,04:00,405,375,14,100,0,97080,2562,1400,14.2427,-0.2427
3/30/2021,04:15,405,375,14,100,0,97084,2563,1400,14.2427,-0.2427
3/30/2021,04:30,404,374,14,100,0,97086,2564,1400,14.2427,-0.2427
3/30/2021,04:45,404,375,14,100,0,97096,2565,1400,14.2427,-0.2427
3/30/2021,05:00,404,374,13,100,0,97101,2566,1300,14.2427,-1.2427
3/30/2021,05:15,403,374,13,100,0,97098,2567,1300,14.2427,-1.2427
3/30/2021,05:30,404,374,13,100,3,97099,2568,1300,14.2427,-1.2427
3/30/2021,05:45,403,374,13,100,21,97090,2569,1300,14.2427,-1.2427
3/30/2021,06:00,403,373,13,100,47,97089,2570,1300,14.2427,-1.2427
3/30/2021,06:15,403,373,14,100,85,97096,2571,1400,14.2427,-0.2427
3/30/2021,06:30,402,373,14,100,127,97095,2572,1400,14.2427,-0.2427
3/30/2021,06:45,402,373,15,100,165,97091,2573,1500,14.2427,0.7573
3/30/2021,07:00,401,373,17,100,201,97092,2574,1700,14.2427,2.7573
3/30/2021,07:15,400,374,18,100,255,97103,2575,1800,14.2427,3.7573
3/30/2021,07:30,400,374,19,100,356,97120,2576,1900,14.2427,4.7573
3/30/2021,22:30,396,348,19,100,0,97298,2636,1900,14.2427,4.7573
3/30/2021,22:45,391,345,17,100,0,97299,2637,1700,14.2427,2.7573
3/30/2021,23:00,394,347,17,100,0,97310,2638,1700,14.2427,2.7573
3/30/2021,23:15,393,346,16,100,0,97318,2639,1600,14.2427,1.7573
3/30/2021,23:30,391,343,16,100,0,97322,2640,1600,14.2427,1.7573
3/30/2021,23:45,391,344,15,100,0,97310,2641,1500,14.2427,0.7573
3/31/2021,00:00,394,347,15,100,0,97304,2642,1500,14.2427,0.7573
3/31/2021,00:15,392,344,15,100,0,97292,2643,1500,14.2427,0.7573
3/31/2021,00:30,391,341,14,100,0,97260,2644,1400,14.2427,-0.2427
3/31/2021,00:45,392,345,14,100,0,97222,2645,1400,14.2427,-0.2427
3/31/2021,01:00,395,349,15,100,0,97201,2646,1500,14.2427,0.7573
3/31/2021,01:15,395,350,14,100,0,97188,2647,1400,14.2427,-0.2427
3/31/2021,01:30,395,349,13,100,0,97192,2648,1300,14.2427,-1.2427
3/31/2021,01:45,395,348,13,100,0,97169,2649,1300,14.2427,-1.2427
3/31/2021,02:15,396,350,13,100,0,97168,2651,1300,14.2427,-1.2427
3/31/2021,02:30,396,350,13,100,0,97154,2652,1300,14.2427,-1.2427
3/31/2021,02:45,396,351,13,100,0,97148,2653,1300,14.2427,-1.2427
3/31/2021,03:00,396,351,13,100,0,97141,2654,1300,14.2427,-1.2427
3/31/2021,03:15,396,351,13,100,0,97131,2655,1300,14.2427,-1.2427
3/31/2021,03:30,396,351,13,100,0,97121,2656,1300,14.2427,-1.2427
3/31/2021,07:00,394,352,14,100,180,97280,2670,1400,14.2427,-0.2427
3/31/2021,07:15,395,354,16,98,211,97310,2671,1568,14.53336735,1.466632653
04-04-2021,07:00:00,353,292,15,96,246,98122,3054,1440,14.83614583,0.163854167
04-05-2021,03:45:00,338,259,15,96,0,97854,3137,1440,14.83614583,0.163854167
04-05-2021,04:00:00,339,260,15,100,0,97846,3138,1500,14.2427,0.7573
04-05-2021,04:15:00,339,260,14,100,0,97841,3139,1400,14.2427,-0.2427
04-05-2021,04:30:00,340,261,14,100,0,97851,3140,1400,14.2427,-0.2427
04-05-2021,04:45:00,340,261,14,100,0,97847,3141,1400,14.2427,-0.2427
04-05-2021,05:00:00,340,262,14,100,0,97866,3142,1400,14.2427,-0.2427
04-05-2021,05:15:00,340,262,14,100,1,97887,3143,1400,14.2427,-0.2427
04-05-2021,05:30:00,340,263,14,100,13,97903,3144,1400,14.2427,-0.2427
04-05-2021,05:45:00,340,263,14,100,37,97913,3145,1400,14.2427,-0.2427
04-05-2021,06:00:00,341,263,14,100,77,97914,3146,1400,14.2427,-0.2427
04-05-2021,06:15:00,341,264,15,100,132,97937,3147,1500,14.2427,0.7573
04-05-2021,06:30:00,341,264,16,100,184,97971,3148,1600,14.2427,1.7573
04-05-2021,06:45:00,341,265,17,100,247,97987,3149,1700,14.2427,2.7573
04-05-2021,07:00:00,341,265,19,99,319,98010,3150,1881,14.38656566,4.613434343
04-06-2021,02:45:00,328,240,16,98,0,97767,3229,1568,14.53336735,1.466632653
04-06-2021,03:00:00,329,240,16,99,0,97776,3230,1584,14.38656566,1.613434343
04-06-2021,03:15:00,329,241,16,100,0,97770,3231,1600,14.2427,1.7573
04-06-2021,03:30:00,329,242,16,100,0,97775,3232,1600,14.2427,1.7573
04-06-2021,06:00:00,332,245,16,100,54,97829,3242,1600,14.2427,1.7573
04-06-2021,06:15:00,332,246,17,100,101,97849,3243,1700,14.2427,2.7573
04-06-2021,06:30:00,332,246,18,100,142,97852,3244,1800,14.2427,3.7573
